position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
108,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,,505,0,0
142,b/b,182.660672004577,22.3443390232473,0.122327038316641,4.81388489451059e-05,5.88868281942695e-06,0.999951861151055,0.999994111317181,,505,0.662452334222257,0.664792050593028
158,b/-,30.4434453340962,1.1760178433288,0.0386295910473602,8.02314149085098e-06,3.09930674706682e-07,0.999991976858509,0.999999690069325,,505,0.477273704302426,0.478959387998606
320,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0001,505,0,0
1215,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0001,505,0,0
1687,b/b,30.4434453340962,31.7524817698777,1.04299895827873,8.02314149085098e-06,8.3681282170804e-06,0.999991976858509,0.999991631871783,,505,1.00676361625414,1.01031940614688
1703,b/b,348.79490225636,458.646958898234,1.31494742592635,9.19222782237498e-05,0.000120872963135606,0.999908077721776,0.999879127036864,,505,1.04399137949129,1.0476786541756
1704,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,,505,0,0
2889,b/b,12.1773781336385,16.4642498066033,1.35203568665761,3.20925659634039e-06,4.33902944589354e-06,0.999996790743404,0.999995660970554,SP_0003,505,1.04845525360184,1.05215829424967
2891,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0003,505,0,0
2920,b/b,258.334378977902,214.035247485842,0.828520185089847,6.80820863652212e-05,5.64073827966161e-05,0.999931917913635,0.999943592617203,SP_0003,505,0.969776908081611,0.973202064565508
2937,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0003,505,0,0
3156,b/b,30.4434453340962,43.5126602031658,1.42929486875233,8.02314149085098e-06,1.14674349641472e-05,0.999991976858509,0.999988532565036,,505,1.05738316539492,1.0611177385475
3159,-/-,1569.1421537917,1069.00021958588,0.681264101536456,0.000413535635699862,0.000281726983308374,0.9995864643643,0.999718273016692,,505,0.938320290536128,0.941634345346383
3212,b/,2.60943817149396,0,0,6.87697842072942e-07,0,0.999999312302158,1,SP_0004,505,0,0
3251,b/,2.60943817149396,0,0,6.87697842072942e-07,0,0.999999312302158,1,SP_0004,505,0,0
3410,b/b,636.702913844527,1107.80880841573,1.73991477709217,0.000167798273465798,0.000291954695573694,0.999832201726534,0.999708045304426,SP_0004,505,1.08899769787439,1.0928439304406
3788,b/b,53.0585761537106,84.6732847196739,1.59584540064505,1.39831894554831e-05,2.23150085788811e-05,0.999986016810545,0.999977684991421,SP_0004,505,1.07509168570186,1.07888880360329
3823,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0004,505,0,0
3827,b/b,419.249732886697,172.874622969334,0.412342833897652,0.000110490119959719,4.55598091818822e-05,0.99988950988004,0.999954440190818,SP_0004,505,0.857667679148095,0.860696876881906
4206,b/b,214.843742786336,281.068264555584,1.30824505713024,5.66204556640055e-05,7.40734312548969e-05,0.999943379544336,0.999925926568745,,505,1.04316849117409,1.04685285949794
4265,b/-,24.354756267277,1.1760178433288,0.0482869888092003,6.41851319268079e-06,3.09930674706682e-07,0.999993581486807,0.999999690069325,,505,0.513122688726754,0.514934987503597
4948,+/+,60.0170779443611,28.2244282398913,0.47027328231569,1.58170503676777e-05,7.43833619296036e-06,0.999984182949632,0.999992561663807,,505,0.87879482964959,0.881898646397242
4969,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0006,505,0,0
4970,b/b,17.3962544766264,14.1122141199457,0.811221411994565,4.58465228048628e-06,3.71916809648018e-06,0.99999541534772,0.999996280831904,SP_0006,505,0.9663887663982,0.969801956299516
5058,+/-,0.869812723831321,1.1760178433288,1.35203568665761,2.29232614024314e-07,3.09930674706682e-07,0.999999770767386,0.999999690069325,SP_0006,505,1.04845507689654,1.05215811692026
5154,b/b,34.7925089532528,39.9846066731793,1.14923033365897,9.16930456097255e-06,1.05376429400272e-05,0.999990830695439,0.99998946235706,SP_0006,505,1.0223459774281,1.02595680268512
5358,+/,1.73962544766264,0,0,4.58465228048628e-07,0,0.999999541534772,1,SP_0006,505,0,0
5585,-/-,0.869812723831321,1.1760178433288,1.35203568665761,2.29232614024314e-07,3.09930674706682e-07,0.999999770767386,0.999999690069325,SP_0006,505,1.04845507689654,1.05215811692026
5625,b/+,19.1358799242891,17.6402676499321,0.921842513630188,5.0431175085349e-06,4.64896012060022e-06,0.999994956882492,0.999995351039879,SP_0006,505,0.986925776429362,0.990411501026526
5794,b/b,48.709512534554,38.8085888298505,0.796735315351805,1.28370263853616e-05,1.02277122653205e-05,0.999987162973615,0.999989772287735,SP_0006,505,0.963493752495349,0.966896717492816
5857,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0006,505,0,0
5924,b/b,32.1830707817589,18.8162854932609,0.584664080716804,8.48160671889961e-06,4.95889079530691e-06,0.999991518393281,0.999995041109205,SP_0006,505,0.913773636674775,0.917000995122258
6070,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0006,505,0,0
6075,b/b,757.60688245708,255.195872002351,0.336844711830885,0.000199661606815177,6.72549564113499e-05,0.999800338393185,0.999932745043589,SP_0006,505,0.825169522390448,0.828083939836746
6150,b/b,102.637901412096,39.9846066731793,0.389569604630158,2.7049448454869e-05,1.05376429400272e-05,0.999972950551545,0.99998946235706,SP_0006,505,0.848547210353707,0.851544195490407
6243,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0006,505,0,0
6302,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0006,505,0,0
6317,b/b,33.9226962294215,9.40814274663043,0.277340653673356,8.94007194694824e-06,2.47944539765345e-06,0.999991059928053,0.999997520554602,SP_0006,505,0.793959061386437,0.796763246559743
6323,-/-,35.6623216770841,21.1683211799185,0.593576642922853,9.39853717499687e-06,5.57875214472027e-06,0.999990601462825,0.999994421247855,SP_0006,505,0.916204106406216,0.919440049033308
6444,b/b,280.949509797517,117.60178433288,0.418586899893996,7.40421343298534e-05,3.09930674706682e-05,0.99992595786567,0.999969006932529,SP_0006,505,0.860085208900994,0.863122945111685
6569,+/,1.73962544766264,0,0,4.58465228048628e-07,0,0.999999541534772,1,SP_0006,505,0,0
6597,b/b,110.466215926578,56.4488564797826,0.511005613854844,2.91125419810879e-05,1.48766723859207e-05,0.999970887458019,0.999985123327614,SP_0006,505,0.892138950721884,0.895289897590321
6675,b/b,80.0227705924815,38.8085888298505,0.484969322388055,2.10894004902369e-05,1.02277122653205e-05,0.99997891059951,0.999989772287735,SP_0006,505,0.883738059476267,0.886859335224593
6677,b/b,275.730633454529,115.249748646223,0.417979486726958,7.26667386457075e-05,3.03732061212548e-05,0.999927333261354,0.999969626793879,SP_0006,505,0.85985201995572,0.862888932566033
6900,b/-,21.745318095783,1.1760178433288,0.0540814274663043,5.73081535060785e-06,3.09930674706682e-07,0.999994269184649,0.999999690069325,SP_0006,505,0.53132943234933,0.533206035550675
6982,+/+,40.0113852962407,35.2805352998641,0.881762404341919,1.05447002451184e-05,9.29792024120045e-06,0.999989455299755,0.999990702079759,SP_0006,505,0.979784290706716,0.983244792279983
7023,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0006,505,0,0
7167,b/b,238.328686329782,131.713998452826,0.552656923013329,6.2809736242662e-05,3.47122355671483e-05,0.999937190263757,0.999965287764433,SP_0006,505,0.904725244230612,0.907920644647551
7472,b/b,444.474301877805,196.39497983591,0.441859020884189,0.000117137865766424,5.17584226760158e-05,0.999882862134234,0.999948241577324,SP_0006,505,0.868774432897647,0.871842858591315
7473,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0006,505,0,0
7547,b/+,23.4849435434457,4.70407137331522,0.200301583208535,6.18928057865647e-06,1.23972269882673e-06,0.999993810719421,0.999998760277301,SP_0006,505,0.741678896355278,0.744298433137038
7593,b/b,168.743668423276,54.096820793125,0.320585781372423,4.44711271207169e-05,1.42568110365074e-05,0.999955528872879,0.999985743188963,SP_0006,505,0.8172352150439,0.820121609298444
7799,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0006,505,0,0
7909,b/b,140.039848536843,69.3850527563994,0.495466493868316,3.69064508579145e-05,1.82859098076942e-05,0.999963093549142,0.999981714090192,SP_0006,505,0.887177206784327,0.890310629262074
8026,b/b,84.3718342116381,21.1683211799185,0.250893220204505,2.22355635603584e-05,5.57875214472027e-06,0.99997776443644,0.999994421247855,SP_0006,505,0.777857205392169,0.780604520396674
8027,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0006,505,0,0
8028,+/+,1.73962544766264,1.1760178433288,0.676017843328804,4.58465228048628e-07,3.09930674706682e-07,0.999999541534772,0.999999690069325,SP_0006,505,0.937098197169978,0.940407935666881
8059,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0006,505,0,0
8105,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0006,505,0,0
8147,b/b,493.183814412359,543.320243617908,1.10165870764694,0.000129974892151786,0.000143187971714487,0.999870025107848,0.999856812028285,,505,1.01555618469022,1.01914302906831
8370,b/b,29.5736326102649,10.5841605899592,0.357891799409367,7.79390887682667e-06,2.78937607236013e-06,0.999992206091123,0.999997210623928,,505,0.834923430368676,0.837872297656867
8479,b/b,224.411682748481,81.1452311896875,0.361590939454942,5.9142014418273e-05,2.1385216554761e-05,0.999940857985582,0.999978614783445,,505,0.836571010350702,0.839525696729048
8497,-/-,73.9340815256623,43.5126602031658,0.588533181250959,1.94847721920667e-05,1.14674349641472e-05,0.999980515227808,0.999988532565036,,505,0.914832624390073,0.91806372307782
8529,b/b,848.937218459369,1253.63502098851,1.476711108583,0.00022373103128773,0.000330386099237323,0.999776268968712,0.999669613900763,SP_0007,505,1.06264392297732,1.06639707660732
8537,-/-,30.4434453340962,35.2805352998641,1.15888773142081,8.02314149085098e-06,9.29792024120045e-06,0.999991976858509,0.999990702079759,SP_0007,505,1.02369035483681,1.02730592830237
8582,b/b,404.462916581564,151.706301789416,0.375080867911466,0.000106593165521306,3.99810570371619e-05,0.999893406834479,0.999960018942963,SP_0007,505,0.842451515039382,0.845426970780862
8612,b/b,263.55325532089,130.537980609497,0.495300202042886,6.94574820493671e-05,3.44023048924417e-05,0.999930542517951,0.999965597695108,SP_0007,505,0.887120935686007,0.890254159419779
8712,b/b,45.2302616392287,58.8008921664402,1.30003431409385,1.19200959292643e-05,1.54965337353341e-05,0.999988079904071,0.999984503466265,SP_0007,505,1.04215469897341,1.0458354866831
8751,b/b,106.117152307421,47.0407137331522,0.443290389068068,2.79663789109663e-05,1.23972269882673e-05,0.999972033621089,0.999987602773012,SP_0007,505,0.869300969428475,0.872371254797288
9118,b/b,291.387262483492,31.7524817698777,0.10897004041718,7.67929256981451e-05,8.3681282170804e-06,0.999923207074302,0.999991631871783,,505,0.643874119407718,0.646148219354339
9169,b/b,37.4019471247468,27.0484103965625,0.723181878909884,9.85700240304549e-06,7.12840551825368e-06,0.999990142997597,0.999992871594482,SP_0009,505,0.947932513243259,0.95128051747699
9759,b/-,80.0227705924815,2.35203568665761,0.0293920801447306,2.10894004902369e-05,6.19861349413363e-07,0.99997891059951,0.999999380138651,SP_0010,505,0.433367212347965,0.434897822640819
10054,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0010,505,0,0
10095,+/+,36.5321344009155,2.35203568665761,0.0643826517456004,9.62776978902118e-06,6.19861349413363e-07,0.999990372230211,0.999999380138651,SP_0010,505,0.559339648801453,0.561315181327364
10452,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,,505,0,0
10461,b/+,32.1830707817589,1.1760178433288,0.0365415050448002,8.48160671889961e-06,3.09930674706682e-07,0.999991518393281,0.999999690069325,,505,0.468346163875563,0.470000316378617
11472,b/,10.4377526859758,0,0,2.75079136829177e-06,0,0.999997249208632,1,SP_0011,505,0,0
11499,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0011,505,0,0
11784,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,,505,0,0
11987,b/,75.6737069733249,0,0,1.99432374201153e-05,0,0.99998005676258,1,SP_0012,505,0,0
12018,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0012,505,0,0
12149,b/+,14.7868163051325,1.1760178433288,0.0795315109798593,3.89695443841333e-06,3.09930674706682e-07,0.999996103045562,0.999999690069325,SP_0012,505,0.593287760371545,0.595383194282498
12155,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0012,505,0,0
12237,b/b,37.4019471247468,5.88008921664402,0.157213451936931,9.85700240304549e-06,1.54965337353341e-06,0.999990142997597,0.999998450346626,SP_0012,505,0.702764992938945,0.705247089648159
12239,b/,89.590710554626,0,0,2.36109592445043e-05,0,0.999976389040755,1,SP_0012,505,0,0
12248,b/b,6.95850179065056,4.70407137331522,0.676017843328804,1.83386091219451e-06,1.23972269882673e-06,0.999998166139088,0.999998760277301,SP_0012,505,0.937098130084874,0.940407868344839
12317,+/+,0.869812723831321,1.1760178433288,1.35203568665761,2.29232614024314e-07,3.09930674706682e-07,0.999999770767386,0.999999690069325,,505,1.04845507689654,1.05215811692026
12325,b/b,20.8755053719517,41.1606245165082,1.97171870970901,5.50158273658353e-06,1.08475736147339e-05,0.999994498417263,0.999989152426385,,505,1.10906983052859,1.11298695588956
12784,b/,38.2717598485781,0,0,1.00862350170698e-05,0,0.999989913764983,1,SP_0013,505,0,0
13378,b/+,108.726590478915,1.1760178433288,0.0108162854932609,2.86540767530392e-05,3.09930674706682e-07,0.999971345923247,0.999999690069325,SP_0013,505,0.272766068880275,0.273729451758983
13516,-/,17.3962544766264,0,0,4.58465228048628e-06,0,0.99999541534772,1,SP_0013,505,0,0
13775,b/,15.6566290289638,0,0,4.12618705243765e-06,0,0.999995873812948,1,SP_0013,505,0,0
14014,b/,64.3661415635177,0,0,1.69632134377992e-05,0,0.999983036786562,1,SP_0013,505,0,0
14299,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,,505,0,0
21405,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0017,505,0,0
21591,-/-,57.4076397728672,37.6325709865217,0.655532454137022,1.51293525256047e-05,9.91778159061381e-06,0.999984870647474,0.999990082218409,SP_0017,505,0.932153850053363,0.935446125603433
22026,-/-,27.8340071626023,28.2244282398913,1.01402676499321,7.33544364877804e-06,7.43833619296036e-06,0.999992664556351,0.999992561663807,,505,1.00223781390428,1.00577761910906
22112,b/b,111.336028650409,77.6171776597011,0.697143400932829,2.93417745951122e-05,2.0455424530641e-05,0.999970658225405,0.999979544575469,,505,0.942040463629203,0.945367657724261
22140,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,,505,0,0
22142,b/b,102.637901412096,112.897712959565,1.0999612366028,2.7049448454869e-05,2.97533447718414e-05,0.999972950551545,0.999970246655228,,505,1.01530673800818,1.01889270136517
22196,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,,505,0,0
22363,+/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,SP_0018,505,0,0
22408,b/b,143.519099432168,124.657891392853,0.868580501731554,3.78233813140118e-05,3.28526515189083e-05,0.999962176618686,0.999967147348481,SP_0018,505,0.977363877768415,0.980815830681676
22421,+/,1.73962544766264,0,0,4.58465228048628e-07,0,0.999999541534772,1,SP_0018,505,0,0
22484,b/b,24.354756267277,34.1045174565353,1.40032267546681,6.41851319268079e-06,8.98798956649377e-06,0.999993581486807,0.999991012010433,SP_0018,505,1.05409305814288,1.05781601096083
22658,-/+,0.869812723831321,1.1760178433288,1.35203568665761,2.29232614024314e-07,3.09930674706682e-07,0.999999770767386,0.999999690069325,,505,1.04845507689654,1.05215811692026
22744,-/,0.869812723831321,0,0,2.29232614024314e-07,0,0.999999770767386,1,,505,0,0
22749,+/,1.73962544766264,0,0,4.58465228048628e-07,0,0.999999541534772,1,,505,0,0
22764,-/,1.73962544766264,0,0,4.58465228048628e-07,0,0.999999541534772,1,,505,0,0
22792,b/b,117.424717717228,188.162854932609,1.60241266566828,3.09464028932824e-05,4.95889079530691e-05,0.999969053597107,0.999950411092047,,505,1.07575323943458,1.0795526938786
23217,b/b,6.08868906681924,15.2882319632745,2.51092341807842,1.6046282981702e-06,4.02909877118686e-06,0.999998395371702,0.999995970901229,SP_0019,505,1.1479066145285,1.15196090758384
23236,b/b,166.134230251782,172.874622969334,1.04057196826528,4.37834292786439e-05,4.55598091818822e-05,0.999956216570721,0.999954440190818,SP_0019,505,1.00638958083908,1.00994404967558
